"","X","A","B","uAuB","Au","Bu","E.x","E.y","pA","peA","pB","peB","Pr","PrUn","index","structure","posterior","groupPost","pgroup","trialtype","node","cesm","node2","node3"
"320",512,0,0,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,4,"conjunctive",0.08,1,"2","c1","Bu=1",-0.0152323861084101,"Bu","Bu=1"
"321",513,0,1,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","A",0.14699511753015,"A","A=0"
"322",513,0,1,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","Au=0",0.0375152523628274,"Au","Au=0"
"323",513,0,1,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","B",-0.146753477601867,"B","B=1"
"324",513,0,1,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,5,"conjunctive",0.18,2,"2","c2","Bu=0",0.109922369300222,"Bu","Bu=0"
"325",514,0,1,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","A",0.298661794151746,"A","A=0"
"326",514,0,1,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","Au=0",0.0764133779817712,"Au","Au=0"
"327",514,0,1,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","B",-0.299131144870029,"B","B=1"
"328",514,0,1,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,6,"conjunctive",0.72,2,"2","c2","Bu=1",-0.0317109506462209,"Bu","Bu=1"
"329",515,0,1,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","A",0.358022952273876,"A","A=0"
"330",515,0,1,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","Au=1",-0.0915078767461088,"Au","Au=1"
"331",515,0,1,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","B",-0.0631669173178904,"B","B=1"
"332",515,0,1,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,7,"conjunctive",0.02,2,"2","c2","Bu=0",0.267160169716245,"Bu","Bu=0"
"333",516,0,1,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","A",0.734852188263301,"A","A=0"
"334",516,0,1,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","Au=1",-0.18836350129527,"Au","Au=1"
"335",516,0,1,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","B",-0.12985131267442,"B","B=1"
"336",516,0,1,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,8,"conjunctive",0.08,2,"2","c2","Bu=1",-0.0778893261785283,"Bu","Bu=1"
"337",517,1,0,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","A",-0.0127391758753455,"A","A=1"
"338",517,1,0,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","Au=0",0.172031410125611,"Au","Au=0"
"339",517,1,0,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","B",0.0723382704334881,"B","B=0"
"340",517,1,0,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,9,"conjunctive",0.18,3,"2","c3","Bu=0",0.0539367495628891,"Bu","Bu=0"
"341",518,1,0,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","A",-0.0250924538332862,"A","A=1"
"342",518,1,0,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","Au=0",0.340647902279669,"Au","Au=0"
"343",518,1,0,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","B",0.142388392832321,"B","B=0"
"344",518,1,0,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,10,"conjunctive",0.72,3,"2","c3","Bu=1",-0.0150890386253102,"Bu","Bu=1"
"345",519,1,0,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","A",-0.0304424413275781,"A","A=1"
"346",519,1,0,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","Au=1",-0.412820013231376,"Au","Au=1"
"347",519,1,0,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","B",0.030398745984255,"B","B=0"
"348",519,1,0,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,11,"conjunctive",0.02,3,"2","c3","Bu=0",0.128781273659433,"Bu","Bu=0"
"349",520,1,0,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","A",-0.0610751727291552,"A","A=1"
"350",520,1,0,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","Au=1",-0.823505185112613,"Au","Au=1"
"351",520,1,0,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","B",0.0609150579226494,"B","B=0"
"352",520,1,0,"11",1,1,0,0,0.5,0.1,0.5,0.8,0.02,0.08,12,"conjunctive",0.08,3,"2","c3","Bu=1",-0.0366949283348095,"Bu","Bu=1"
"353",521,1,1,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","A",-0.0635055640501025,"A","A=1"
"354",521,1,1,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","Au=0",0.0921374245014597,"Au","Au=0"
"355",521,1,1,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","B",-0.35897365736781,"B","B=1"
"356",521,1,1,"00",0,0,0,0,0.5,0.9,0.5,0.2,0.045,0.18,13,"conjunctive",0.195652173913043,4,"2","c4","Bu=0",0.26892968758487,"Bu","Bu=0"
"357",522,1,1,"00",0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","A",0.0631747538766497,"A","A=1"
"358",522,1,1,"00",0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","Au=0",-0.0917190385718657,"Au","Au=0"
"359",522,1,1,"00",0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","B",0.359578161148272,"B","B=1"
"360",522,1,1,"00",0,0,1,0,0.5,0.9,0.5,0.2,0.045,0.18,14,"conjunctive",0,5,"2","c5","Bu=0",-0.267987165496973,"Bu","Bu=0"
"361",523,1,1,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","A",-0.130042581201444,"A","A=1"
"362",523,1,1,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","Au=0",0.188251697776414,"Au","Au=0"
"363",523,1,1,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","B",-0.736810563981036,"B","B=1"
"364",523,1,1,"01",0,1,0,0,0.5,0.9,0.5,0.8,0.18,0.72,15,"conjunctive",0.782608695652174,4,"2","c4","Bu=1",-0.0784405852883103,"Bu","Bu=1"
"365",524,1,1,"01",0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","A",0.130151031179491,"A","A=1"
"366",524,1,1,"01",0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","Au=0",-0.188811769296447,"Au","Au=0"
"367",524,1,1,"01",0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","B",0.739137033884836,"B","B=1"
"368",524,1,1,"01",0,1,1,0,0.5,0.9,0.5,0.8,0.18,0.72,16,"conjunctive",0,5,"2","c5","Bu=1",0.0783917413551526,"Bu","Bu=1"
"369",525,1,1,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","A",-0.160046235830273,"A","A=1"
"370",525,1,1,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","Au=1",-0.231215248514153,"Au","Au=1"
"371",525,1,1,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","B",-0.159973614963139,"B","B=1"
"372",525,1,1,"10",1,0,0,0,0.5,0.1,0.5,0.2,0.005,0.02,17,"conjunctive",0.0217391304347826,4,"2","c4","Bu=0",0.678149192697577,"Bu","Bu=0"
"373",526,1,1,"10",1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","A",0.159608654360184,"A","A=1"
"374",526,1,1,"10",1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","Au=1",0.230750043043793,"Au","Au=1"
"375",526,1,1,"10",1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","B",0.159103971682707,"B","B=1"
"376",526,1,1,"10",1,0,1,0,0.5,0.1,0.5,0.2,0.005,0.02,18,"conjunctive",0,5,"2","c5","Bu=0",-0.677971260796057,"Bu","Bu=0"
"377",527,1,1,"11",1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","A",-0.41653596663922,"A","A=1"
"378",527,1,1,"11",1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","Au=1",-0.60310434062689,"Au","Au=1"
"379",527,1,1,"11",1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","B",-0.416045893301605,"B","B=1"
"380",527,1,1,"11",1,1,0,1,0.5,0.1,0.5,0.8,0.02,0.08,19,"conjunctive",0,4,"2","c4","Bu=1",-0.250233109301285,"Bu","Bu=1"
"381",528,1,1,"11",1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","A",0.416883194707475,"A","A=1"
"382",528,1,1,"11",1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","Au=1",0.602677117034054,"Au","Au=1"
"383",528,1,1,"11",1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","B",0.417340677948756,"B","B=1"
"384",528,1,1,"11",1,1,1,1,0.5,0.1,0.5,0.8,0.02,0.08,20,"conjunctive",1,5,"2","c5","Bu=1",0.249479103010961,"Bu","Bu=1"
"385",961,0,0,"00",0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","A",0.173965430731927,"A","A=0"
"386",961,0,0,"00",0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","Au=0",0.0581921715581331,"Au","Au=0"
"387",961,0,0,"00",0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","B",0.317108313502487,"B","B=0"
"388",961,0,0,"00",0,0,0,0,0.9,0.3,0.2,0.5,0.027,0.15,1,"disjunctive",0.15,1,"3","d1","Bu=0",0.423992394819912,"Bu","Bu=0"
"389",962,0,0,"01",0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","A",0.070335753641242,"A","A=0"
"390",962,0,0,"01",0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","Au=0",0.0250605306573671,"Au","Au=0"
"391",962,0,0,"01",0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","B",0.887126645572305,"B","B=0"
"392",962,0,0,"01",0,1,0,0,0.9,0.3,0.2,0.5,0.027,0.15,2,"disjunctive",0.15,1,"3","d1","Bu=1",-0.209141634395977,"Bu","Bu=1"
"393",963,0,0,"10",1,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","A",0.0884949490390117,"A","A=0"
"394",963,0,0,"10",1,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","Au=1",-0.0299442343847598,"Au","Au=1"
"395",963,0,0,"10",1,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","B",0.100180822800175,"B","B=0"
"396",963,0,0,"10",1,0,0,0,0.9,0.7,0.2,0.5,0.063,0.35,3,"disjunctive",0.35,1,"3","d1","Bu=0",0.942987885450565,"Bu","Bu=0"
"397",964,0,0,"11",1,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","A",0.018317580631424,"A","A=0"
"398",964,0,0,"11",1,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","Au=1",-0.00618615215487029,"Au","Au=1"
"399",964,0,0,"11",1,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","B",0.500835964979826,"B","B=0"
"400",964,0,0,"11",1,1,0,0,0.9,0.7,0.2,0.5,0.063,0.35,4,"disjunctive",0.35,1,"3","d1","Bu=1",-0.8351594651195,"Bu","Bu=1"
"401",965,0,1,"00",0,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","A",0.617031456926953,"A","A=0"
"402",965,0,1,"00",0,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","Au=0",0.0340582079375549,"Au","Au=0"
"403",965,0,1,"00",0,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","B",-0.259460281670309,"B","B=1"
"404",965,0,1,"00",0,0,0,0,0.9,0.3,0.8,0.5,0.108,0.15,5,"disjunctive",0.3,2,"3","d2","Bu=0",0.345578645147484,"Bu","Bu=0"
"405",966,0,1,"00",0,0,1,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","A",-0.620452782394354,"A","A=0"
"406",966,0,1,"00",0,0,1,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","Au=0",-0.0354874281043521,"Au","Au=0"
"407",966,0,1,"00",0,0,1,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","B",0.257603361048031,"B","B=1"
"408",966,0,1,"00",0,0,1,0,0.9,0.3,0.8,0.5,0.108,0.15,6,"disjunctive",0,3,"3","d3","Bu=0",-0.344487562752332,"Bu","Bu=0"
"409",967,0,1,"01",0,1,0,1,0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","A",0.294874406861845,"A","A=0"
"410",967,0,1,"01",0,1,0,1,0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","Au=0",0.0179821596499685,"Au","Au=0"
"411",967,0,1,"01",0,1,0,1,0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","B",-0.845822244098031,"B","B=1"
"412",967,0,1,"01",0,1,0,1,0.9,0.3,0.8,0.5,0.108,0.15,7,"disjunctive",0,2,"3","d2","Bu=1",-0.199098605936675,"Bu","Bu=1"
"413",968,0,1,"01",0,1,1,1,0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","A",-0.293551147251137,"A","A=0"
"414",968,0,1,"01",0,1,1,1,0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","Au=0",-0.0176338172933891,"Au","Au=0"
"415",968,0,1,"01",0,1,1,1,0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","B",0.845118127166325,"B","B=1"
"416",968,0,1,"01",0,1,1,1,0.9,0.3,0.8,0.5,0.108,0.15,8,"disjunctive",0.3,3,"3","d3","Bu=1",0.200135808446638,"Bu","Bu=1"
"417",969,0,1,"10",1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","A",0.358141607622757,"A","A=0"
"418",969,0,1,"10",1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","Au=1",-0.0204607699029016,"Au","Au=1"
"419",969,0,1,"10",1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","B",-0.0939969603622473,"B","B=1"
"420",969,0,1,"10",1,0,0,0,0.9,0.7,0.8,0.5,0.252,0.35,9,"disjunctive",0.7,2,"3","d2","Bu=0",0.881115178119091,"Bu","Bu=0"
"421",970,0,1,"10",1,0,1,0,0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","A",-0.360474853757996,"A","A=0"
"422",970,0,1,"10",1,0,1,0,0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","Au=1",0.0195200670744658,"Au","Au=1"
"423",970,0,1,"10",1,0,1,0,0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","B",0.0937533929191388,"B","B=1"
"424",970,0,1,"10",1,0,1,0,0.9,0.7,0.8,0.5,0.252,0.35,10,"disjunctive",0,3,"3","d3","Bu=0",-0.880578595921308,"Bu","Bu=0"
"425",971,0,1,"11",1,1,0,1,0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","A",0.0783242960532338,"A","A=0"
"426",971,0,1,"11",1,1,0,1,0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","Au=1",-0.00253381800410215,"Au","Au=1"
"427",971,0,1,"11",1,1,0,1,0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","B",-0.494814270192943,"B","B=1"
"428",971,0,1,"11",1,1,0,1,0.9,0.7,0.8,0.5,0.252,0.35,11,"disjunctive",0,2,"3","d2","Bu=1",-0.823847024301127,"Bu","Bu=1"
"429",972,0,1,"11",1,1,1,1,0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","A",-0.0787408294864525,"A","A=0"
"430",972,0,1,"11",1,1,1,1,0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","Au=1",0.00444991915849246,"Au","Au=1"
"431",972,0,1,"11",1,1,1,1,0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","B",0.495174700730261,"B","B=1"
"432",972,0,1,"11",1,1,1,1,0.9,0.7,0.8,0.5,0.252,0.35,12,"disjunctive",0.7,3,"3","d3","Bu=1",0.823093615373712,"Bu","Bu=1"
"433",973,1,0,"00",0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","A",-0.232346814238611,"A","A=1"
"434",973,1,0,"00",0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","Au=0",0.741236686934275,"Au","Au=0"
"435",973,1,0,"00",0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","B",0.138623487256283,"B","B=0"
"436",973,1,0,"00",0,0,0,0,0.1,0.3,0.2,0.5,0.003,0.15,13,"disjunctive",0.5,4,"3","d4","Bu=0",0.188440894462286,"Bu","Bu=0"
"437",974,1,0,"00",0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","A",0.230991626392768,"A","A=1"
"438",974,1,0,"00",0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","Au=0",-0.739355414312372,"Au","Au=0"
"439",974,1,0,"00",0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","B",-0.141790040385729,"B","B=0"
"440",974,1,0,"00",0,0,1,0,0.1,0.3,0.2,0.5,0.003,0.15,14,"disjunctive",0,5,"3","d5","Bu=0",-0.188185546882819,"Bu","Bu=0"
"441",975,1,0,"01",0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","A",-0.158935494309462,"A","A=1"
"442",975,1,0,"01",0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","Au=0",0.505755811103155,"Au","Au=0"
"443",975,1,0,"01",0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","B",0.655661864901049,"B","B=0"
"444",975,1,0,"01",0,1,0,0,0.1,0.3,0.2,0.5,0.003,0.15,15,"disjunctive",0.5,4,"3","d4","Bu=1",-0.153584592253962,"Bu","Bu=1"
"445",976,1,0,"01",0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","A",0.157970399832919,"A","A=1"
"446",976,1,0,"01",0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","Au=0",-0.503282289997286,"Au","Au=0"
"447",976,1,0,"01",0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","B",-0.655434805821983,"B","B=0"
"448",976,1,0,"01",0,1,1,0,0.1,0.3,0.2,0.5,0.003,0.15,16,"disjunctive",0,5,"3","d5","Bu=1",0.155240602947222,"Bu","Bu=1"
"449",977,1,0,"10",1,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","A",-0.179355769113433,"A","A=1"
"450",977,1,0,"10",1,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","Au=1",-0.573071551702028,"Au","Au=1"
"451",977,1,0,"10",1,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","B",0.0680338058364125,"B","B=0"
"452",977,1,0,"10",1,0,0,1,0.1,0.7,0.2,0.5,0.007,0.35,17,"disjunctive",0,4,"3","d4","Bu=0",0.638563054982947,"Bu","Bu=0"
"453",978,1,0,"10",1,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","A",0.179211601010239,"A","A=1"
"454",978,1,0,"10",1,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","Au=1",0.574977950156048,"Au","Au=1"
"455",978,1,0,"10",1,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","B",-0.0684345031536032,"B","B=0"
"456",978,1,0,"10",1,0,1,1,0.1,0.7,0.2,0.5,0.007,0.35,18,"disjunctive",0.5,5,"3","d5","Bu=0",-0.637547127717633,"Bu","Bu=0"
"457",979,1,0,"11",1,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","A",-0.0502499181097995,"A","A=1"
"458",979,1,0,"11",1,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","Au=1",-0.158837457477702,"Au","Au=1"
"459",979,1,0,"11",1,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","B",0.456688548698836,"B","B=0"
"460",979,1,0,"11",1,1,0,1,0.1,0.7,0.2,0.5,0.007,0.35,19,"disjunctive",0,4,"3","d4","Bu=1",-0.756424529660558,"Bu","Bu=1"
"461",980,1,0,"11",1,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","A",0.0503512218233041,"A","A=1"
"462",980,1,0,"11",1,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Au=1",0.158439459175854,"Au","Au=1"
"463",980,1,0,"11",1,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","B",-0.454945136505364,"B","B=0"
"464",980,1,0,"11",1,1,1,1,0.1,0.7,0.2,0.5,0.007,0.35,20,"disjunctive",0.5,5,"3","d5","Bu=1",0.757081624685942,"Bu","Bu=1"
"465",981,1,1,"00",0,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","A",-0.832503156654056,"A","A=1"
"466",981,1,1,"00",0,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Au=0",0.430639883695193,"Au","Au=0"
"467",981,1,1,"00",0,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","B",-0.0466198472685158,"B","B=1"
"468",981,1,1,"00",0,0,0,0,0.1,0.3,0.8,0.5,0.012,0.15,21,"disjunctive",1,6,"3","d6","Bu=0",0.0626445114857038,"Bu","Bu=0"
"469",982,1,1,"00",0,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","A",0.833356146979265,"A","A=1"
"470",982,1,1,"00",0,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Au=0",-0.429746115944347,"Au","Au=0"
"471",982,1,1,"00",0,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","B",0.0481112017099528,"B","B=1"
"472",982,1,1,"00",0,0,1,0,0.1,0.3,0.8,0.5,0.012,0.15,22,"disjunctive",0,7,"3","d7","Bu=0",-0.0614484093740482,"Bu","Bu=0"
"473",983,1,1,"01",0,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","A",-0.727123704789212,"A","A=1"
"474",983,1,1,"01",0,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Au=0",0.376323867696286,"Au","Au=0"
"475",983,1,1,"01",0,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","B",-0.27593561816519,"B","B=1"
"476",983,1,1,"01",0,1,0,1,0.1,0.3,0.8,0.5,0.012,0.15,23,"disjunctive",0,6,"3","d6","Bu=1",-0.0633486793640834,"Bu","Bu=1"
"477",984,1,1,"01",0,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","A",0.726497756088782,"A","A=1"
"478",984,1,1,"01",0,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","Au=0",-0.374816823410758,"Au","Au=0"
"479",984,1,1,"01",0,1,1,1,0.1,0.3,0.8,0.5,0.012,0.15,24,"disjunctive",0.176470588235294,7,"3","d7","B",0.275640845509606,"B","B=1"
